'CAMPBELL SUPPER BAKES MEAL KITS,LEMON CHICK W/ HERB RICE';210
'CAMPBELL,SUPPER MEAL KITS,SAVORY PORK CHOPS W/ HERB STUFFING';181
'SUPPER BAKES MEAL KITS,SOUTHWESTERN-STYLE CHICK W/RICE';189
'SUPPER BAKES MEAL,CHICK W/ STUFFING (CHICK NOT INCLUDED)';190
'CAMPBELL SOUP COMPANY,SWANSON,CHICK A LA KING';71
'CAMPBELL SOUP COMPANY,SWANSON,CHICK & DUMPLINGS';93
'EGG ROLLS,PORK,REFR,HTD';222
'EGG ROLLS,CHICK,REFR,HTD';197
'EGG ROLLS,VEG,REFR,HTD';196
'LASAGNA,VEG,FRZ,BKD';139
'TKY,STUFFING,MSHD POTATO W/GRAVY,ASSORTED VEG,FRZ,MICROWAVE';128
'RICE BOWL W/ CHICK,FRZ ENTREE,PREP';126
'MACARONI & CHS DINNER W/ DRY SAU MIX,BOXED,UNCKD';368
'MACARONI & CHS DINNER W/ DRY SAU MIX,BOXED,PREP';173
'HOT POCKETS,MEATBALLS & MOZZARELLA STUFFED SNDWCH,FRZ';253
'LEAN POCKETS,HAM N CHEDDAR';230
'LEAN POCKETS,MEATBALLS & MOZZARELLA';240
'CAMPBELL SOUP COMPANY,SPAGHETTIOS ORIGINAL,EASY OPEN';70
'CAMPBELL SOUP COMPANY,SPAGHETTIOS,W/ MEATBALLS -';87
'CHILI W/ BNS,MICROWAVABLE BOWLS';100
'MACARONI & CHS,FRZ ENTREE';149
'POTATO SALAD W/ EGG';157
'PULLED PORK IN BARBECUE SAU';168
'CORN DOGS,FRZ,PREP';267
'CHICKEN,NUGGETS,DK & WHITE MEAT,PRECKD,FRZ,NOT REHTD';260
'CHICKEN,NUGGETS,WHITE MEAT,PRECKD,FRZ,NOT REHTD';257
'RAVIOLI,CHS W/ TOMATO SAU,FRZ,NOT PREP,INCL REG & LT ENTREES';111
'BEEF,SHLDR POT RST OR STK,BNLS,LN & FAT,0" FAT,ALL GRDS,R';130
'BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8"FAT,ALL GRDS,RAW';247
'BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8"FAT,ALL GRDS,CKD,BRLD';297
'BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8"FAT,SEL,RAW';222
'BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8"FAT,SEL,CKD,BRLD';294
'BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8"FAT,ALL GRDS,RAW';220
'BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8"FAT,ALL GRDS,CKD,BRLD';280
'BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8"FAT,SEL,RAW';192
'BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8"FAT,SEL,CKD,BRLD';265
'BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0" FAT,CHOIC,RAW';133
'BF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0" FAT,CH,CKD,GRILLED';174
'BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT 0" FAT,SEL,RAW';124
'BF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0" FAT,SE,CKD,GRILLED';160
'BF,CHK,CLOD,SHLDR TENDER,MEDALLION,LN & FAT,0" FAT,CHOIC,RAW';145
'BF,CHK,CLOD,SHDR TNDR,MED,LN & FAT,0" FAT,CH,CKD,GRILLED';181
'BF,CHK,CLOD,SHLDR TENDER,MEDALLION,LN & FAT,0" FAT,SEL,RAW';142
'BEEF,CHUCK,SHLDR CLOD,TOP & CNTR ,STK,LN & FAT,0" FAT,CH,RAW';143
'BF,CHK,SHLDR CLOD,TOP & CNTR,STK,LN & FAT,0" FAT,CH,CKD,GRLD';184
'BF,CHUCK,SHLDR CLOD, TOP & CNTR,STK,LN & FAT,0" FAT,SEL,RAW';140
'BF,CHK, CLOD,TOP & CNTR,STK,LN & FAT,0" FAT,SEL,CKD,GRLD';176
'BF,CHK,SHLDR CLOD,TOP BLADE,STEAK,LN & FAT,0" FAT,CHOIC,RAW';182
'BF,CHK,CLOD,TOP BLADE,STEAK,LN & FAT,0" FAT,CH,CKD,GRILLED';228
'BF,CHUCK,SHLDR CLOD,TOP BLADE,STEAK,LN & FAT,0" FAT,SEL,RAW';166
'BF,CHK,CLOD,TOP BLADE,STEAK,LN & FAT,0" FAT,SEL,CKD,GRILLED';212
'BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0" FAT,CHOIC,RAW';150
'BF,RND,KNUCKLE,TIP CNTR,STK,LN & FAT,0" FAT,CHOIC,CKD,GRLD';188
'BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0" FAT,SEL,RAW';137
'BF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0" FAT,SE,CKD,GRILLED';162
'BF,RND,OUTSIDE RND,BTTM RND,STEAK,LN & FAT,0" FAT,CHOIC,RAW';150
'BF,RND,OUT RND,BTTM RND,STK,LN & FAT,0" FAT,CH,CKD,GRILLED';191
'BEEF,RND,OUTSIDE RND,BTTM RND,STEAK,LN & FAT,0" FAT,SEL,RAW';129
'BEEF,RND,OUT RND,BTTM RND,STK,LN & FAT,0" FAT,SEL,CKD,GRLD';166
'BF,CHK,CLD,SHLDR TNDR,MEDALLION,LN & FAT,0" FAT,ALL GRDS,RAW';144
'BF,CHK,CLD,SHDR TNDR,MED,LN & FAT,0" FAT,ALL GRDS,CK,GRLD';177
'BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0" FAT,ALL GRDS,RAW';129
'BF,RND,KNUCK,TIP SIDE,STK,LN & FAT,0" FAT,ALL GRDS,CKD,GRLD';168
'BF,CHUCK,CLOD,TOP & CNTR,STEAK,LN & FAT,0" FAT,ALL GRDS,RAW';141
'BEEF,CHCK,CLOD,SHLDR TOP&CNTR STKS,LN & FT,0",ALL GRDS,GRLD';182
'BEEF,CHUCK,CLOD,TOP BLADE,STEAK,LN & FAT,0" FAT,ALL GRDS,RAW';176
'BF,CHUCK,CLOD,TOP BLADE,STK,LN & FAT,0" FAT,ALL,CKD,GRLD';222
'BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0" FAT,ALL GRDS,RAW';143
'BF,RND,KNUCKLE,TIP CNTR,STK,LN & FAT,0" FAT,ALL,CKD,GRLD';177
'BF,RND,OUTSIDE RND,BTTM RND,STEAK,LN & FAT,0" FAT,ALL,RAW';142
'BF,RND,OUT RND,BTTM RND,STK,LN & FAT,0" FAT,ALL GRDS,CK,GRLD';182
'BF,CHK, CLOD,SHLDR TENDER,MED,LN & FAT,0" FAT,SE,CKD,GRILLED';172
'BEEF,CHUCK,SHRT RIBS,BNLESS,LN,0" FAT,CHOIC,RAW';175
'BEEF,CHUCK,SHRT RIBS,BNLESS,LN,0" FAT,SEL,RAW';161
'BEEF,CHUCK,SHRT RIBS,BNLESS,LN,0" FAT,ALL GRDS,RAW';169
'BEEF,CHUCK EYE COUNTRY-STYLE RIBS,BNLESS,LN,0" FAT,CHOIC,CKD';234
'BEEF,CHUCK EYE COUNTRY-STYLE RIBS,BNLESS,LN,0" FAT,SEL,CKD,B';221
'BF,CHK EYE CNTRY-STL RIBS,BNLS,LN,0" FAT,ALL GRDS, CKD, BRSD';228
'BEEF,CHUCK EYE COUNTRY-STYLE RIBS,BNLESS,LN,0" FAT,CHOIC,RAW';152
'BEEF,CHUCK EYE COUNTRY-STYLE RIBS,BNLESS,LN,0" FAT,SEL,RAW';137
'BEEF,CHK EYE COUNTRY-STYLE RIBS,BNLS,LN,0" FAT,ALL GRDS, RAW';146
'BEEF,CHUCK EYE STEAK,BNLESS,LN,0" FAT,CHOIC,CKD,GRILLED';215
'BEEF,CHUCK EYE STEAK,BNLESS,LN,0" FAT,SEL,CKD,GRILLED';199
'BEEF,CHUCK EYE STEAK,BNLESS,LN,0" FAT,ALL GRDS,CKD,GRILLED';209
'BEEF,CHUCK EYE STEAK,BNLESS,LN,0" FAT,CHOIC,RAW';160
'BEEF,CHUCK EYE STEAK,BNLESS,LN,0" FAT,SEL,RAW';143
'BEEF,CHUCK EYE STEAK,BNLESS,LN,0" FAT,ALL GRDS,RAW';153
'BEEF,SHLDR POT RST,BNLESS,LN,0" FAT,CHOIC,CKD,BRSD';200
'BEEF,SHLDR POT RST,BNLESS,LN,0" FAT,SEL,CKD,BRSD';190
'BEEF,SHLDR POT RST,BNLESS,LN,0" FAT,ALL GRDS,CKD,BRSD';196
'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0" FAT,CHOIC,CKD,BRSD';197
'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0" FAT,SEL,CKD,BRSD';181
'BEEF,CHK,MOCK TENDER STK,BNLS,LN,0" FAT,ALL GRDS,CKD,BRSD';190
'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0" FAT,CHOIC,RAW';127
'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0" FAT,SEL,RAW';117
'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0" FAT,ALL GRDS,RAW';123
'BEEF,CHUCK FOR STEW,LN & FAT,ALL GRDS,CKD,BRSD';191
'BEEF,CHUCK FOR STEW,LN & FAT,SEL,CKD,BRSD';186
'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD';194
'BEEF,CHUCK FOR STEW,LN & FAT,ALL GRDS,RAW';128
'BEEF,CHUCK FOR STEW,LN & FAT,SEL,RAW';124
'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,RAW';130
'BEEF,CHUCK,UNDER BLADE STEAK,BNLESS,LN,0" FAT,CHOIC,CKD,BRSD';222
'BEEF,CHUCK,UNDER BLADE STEAK,BNLESS,LN,0" FAT,SEL,CKD,BRSD';215
'BEEF,CHUCK,UND BL STEAK,BNLS,LN,0" FAT,ALL GRDS,CKD,BRSD';219
'BEEF,CHK,UND BLD, POT RST,BNL,LN & FAT,0" FAT,ALL GR,CKD,BR';291
'BEEF,RIB EYE STK,BNLES,LIP-ON,LN,1/8" FAT,ALL GRDS,CKD,GRLD';207
'BEEF,RIB EYE RST,BONE-IN,LIP-ON,LN,1/8" FAT,CHOIC,CKD,RSTD';240
'BEEF,CHK,UND BL POT RST/STK,BNL,LN & FT,0" FT, All GR, raw';196
'BEEF,CHK,UND BL POT RST OR STK,BNL,LN & FAT,0" FAT, CH, RAW';202
'BEEF,CHK,UND BL POT RST/STEAK,BNL,LN & FAT,0" FAT, SEL, RAW';187
'BEEF,CHK,UND BL CNTR STK,BNL,DEN CUT,LN & FAT, ALL GR, CKD';227
'BEEF,CHK,UND BLE CNTR STK,BNL,DEN CT,LN&FT, 0" FT,CH,CKD,GLD';236
'BEEF,CHK,UNDBL CNTR STK,BNL,DEN CT,LN&FAT, 0" FT,SEL,CKD,GLD';215
'BEEF,CHK,UND BL CNTR STK,BNL,DEN CUT,LN & FT,0"FT,All Gr, RW';182
'BEEF,CHK,UNDBLE CNTR STK,BNL,DENR CUT,LN & FAT,0"FAT, CH, RW';189
'BEEF,CHK,UND BLE CNTR STK,BNL,DEN CUT,LN & FT,0"FT, SEL,RW';172
'BEEF,SHLDR POT RST OR STEAK,BNLESS,LN & FAT,0" FAT,CHOIC,RAW';133
'BEEF,SHLDR POT RST OR STEAK,BNLESS,LN & FAT,0" FAT,SEL,RAW';127
'BEEF,CHK EYE RST,BNLS,A BF RST,LN & FAT,0",ALL GRD,CKD,RSTD';236
'BEEF,CHK EYE RST,BNLS,A BF RST,LN & FAT,0",CH,CKD,RSTD';241
'BEEF,CHCK EYE RST,BNLS,A BF RST,LN & FAT,0",SEL,C,RSTD';229
'BEEF,CHUCK,UNDER BLADE STEAK,BNLESS,LN & FAT,0" FAT,ALL GRDS';275
'BEEF,CHUCK,UNDER BLADE STEAK,BNLESS,LN & FAT,0" FAT,CHOIC,CK';284
'BEEF,CHUCK,UNDER BLADE STEAK,BNLESS,LN & FAT,0" FAT,SEL,CKD,';261
'BEEF,CHK,MOCK TNDR STK,BNL,LN & FAT,0" FAT,ALL GRDS, CKD';220
'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN & FAT,0" FAT,CHOIC,CK';225
'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN & FAT,0" FAT,SEL,CKD,';211
'BEEF,CHK,MOCK TEN STK,BNL,LN & FAT,0" FAT,ALL GRDS, CKD';128
'BEEF,CHK,MOCK TENDER STEAK,BNLESS,LN & FAT,0" FAT,CHOIC,RAW';131
'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN & FAT,0" FAT,SEL,RAW';122
'BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0" FAT,ALL GRDS,CKD,BRS';305
'BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0" FAT,CHOIC,CKD,BRSD';317
'BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0" FAT,SEL,CKD,BRSD';287
'BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0" FAT,ALL GRDS,RAW';235
'BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0" FAT,CHOIC,RAW';240
'BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0" FAT,SEL,RAW';227
'BEEF,SHLDR POT RST,BNLESS,LN & FAT,0" FAT,ALL GRDS,CKD,BRSD';204
'BEEF,SHLDR POT RST,BNLESS,LN & FAT,0" FAT,CHOIC,CKD,BRSD';207
'BEEF,SHLDR POT RST,BNLESS,LN & FAT,0" FAT,SEL,CKD,BRSD';200
'BEEF,CHK EYE CTRY-STYLE RIBS,BNL,LN & FAT,0" FAT,ALL GR, CKD';296
'BEEF,CHK EYE CNTRY-STYL RIBS,BNL,LN & FAT,0" FAT,CHOICE, CKD';303
'BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0" FAT,SEL, CKD';285
'BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0" FAT,ALL GR,RAW';205
'BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0" FAT,CHOICE,RAW';210
'BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0" FAT,SEL,RAW';196
'BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0" FAT,ALL GRDS,CKD,GR';277
'BEEF,CHK EYE STEAK,BNLESS,LN & FAT,0" FAT,CHOIC,CKD,GRILLED';283
'BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0" FAT,SEL,CKD,GRILLED';267
'BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0" FAT,ALL GRDS,RAW';223
'BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0" FAT,CHOIC,RAW';227
'BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0" FAT,SEL,RAW';216
'BEEF,RIB EYE RST,BNE-IN,LIP-ON,LN,1/8" FT,ALL GRDS,CKD,RSTD';231
'BEEF,RIB EYE RST,BONE-IN,LIP-ON,LN,1/8" FAT,SEL,CKD,RSTD';219
'BEEF,RIB EYE STEAK,BNLES,LIP-ON,LN,1/8" FAT,CHOIC,CKD,GRILD';217
'BEEF,RIB EYE STEAK,BNLESS,LIP-ON,LN,1/8" FAT,SEL,CKD,GRILLED';192
'BEEF,RIB EYE STK/RST,BONE-IN,LIP-ON,LN,1/8" FAT,ALL GRDS,RAW';166
'BEEF,RIB EYE STEAK/RST,BONE-IN,LIP-ON,LN,1/8" FAT,CHOIC,RAW';173
'BEEF,RIB EYE STEAK/ROAST,BONE-IN,LIP-ON,LN,1/8" FAT,SEL,RAW';155
'BEEF,RIB EYE STK/RST,BNLESS,LIP-ON,LN,1/8" FAT,ALL GRDS,RAW';156
'BEEF,RIB EYE STEAK/ROAST,BNLESS,LIP-ON,LN,1/8" FAT,CHOIC,RAW';161
'BEEF,RIB EYE STEAK/ROAST,BNLESS,LIP-ON,LN,1/8" FAT,SEL,RAW';148
'BEEF,RIB EYE STK,BNE-IN,LIP-ON,LN,1/8" FAT,ALL GRDS,CKD,GRLD';221
'BEEF,RIB EYE STEAK,BONE-IN,LIP-ON,LN,1/8" FAT,CHOIC,CKD,GRLD';229
'BEEF,RIB EYE STEAK,BONE-IN,LIP-ON,LN,1/8" FAT,SEL,CKD,GRILD';210
'BEEF,RIB EYE RST,BNLESS,LIP-ON,LN,1/8" FAT,ALL GRDS,CKD,RSTD';218
'BEEF,RIB EYE RST,BNLESS,LIP-ON,LN,1/8" FAT,CHOIC,CKD,RSTD';229
'BEEF,RIB EYE RST,BNLESS,LIP-ON,LN,1/8" FAT,SEL,CKD,RSTD';202
'BEEF,PLATE STK,BNLE,INSDE SKRT,LN,0" FAT,ALL GRDS,CKD,GRLD';234
'BEEF,PLATE STEAK,BNLESS,INSIDE SKIRT,LN,0" FAT,ALL GRDS,RAW';164
'BEEF,PLATE STK,BNLES,INSIDE SKIRT,LN,0" FAT,CHOIC,CKD,GRLD';242
'BEEF,PLATE STEAK,BNLESS,INSIDE SKIRT,LN,0" FAT,CHOIC,RAW';171
'BEEF,PLATE STEAK,BNLESS,INSIDE SKIRT,LN,0" FAT,SEL,CKD,GRILD';223
'BEEF,PLATE STEAK,BNLESS,INSIDE SKIRT,LN,0" FAT,SEL,RAW';153
'BEEF,PLATE STK,BNLES,OTSDE SKIRT,LN,0" FAT,ALL GRDS,CKD,GRLD';282
'BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN,0" FAT,ALL GRDS,RAW';206
'BEEF,PLATE STEAK,BNLS,OUTSIDE SKIRT,LN,0" FAT,CHOIC,CKD,GRLD';291
'BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN,0" FAT,CHOIC,RAW';212
'BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN,0" FAT,SEL,CKD,GRLD';268
'BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN,0" FAT,SEL,RAW';198
'BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0" FAT,ALL GRDS,CKD,GRI';206
'BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0" FAT,ALL GRDS,RAW';154
'BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0" FAT,CHOIC,CKD,GRILLE';215
'BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0" FAT,CHOIC,RAW';162
'BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0" FAT,SEL,CKD,GRILLED';191
'BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0" FAT,SEL,RAW';142
'BEEF,RIB,BACK RIBS,BONE-IN,LN,0" FAT,ALL GRDS,CKD,BRSD';299
'BEEF,RIB,BACK RIBS,BONE-IN,LN,0" FAT,ALL GRDS,RAW';239
'BEEF,RIB,BACK RIBS,BONE-IN,LN,0" FAT,CHOIC,CKD,BRSD';306
'BEEF,RIB,BACK RIBS,BONE-IN,LN,0" FAT,CHOIC,RAW';252
'BEEF,RIB,BACK RIBS,BONE-IN,LN,0" FAT,SEL,CKD,BRSD';287
'BEEF,RIB,BACK RIBS,BONE-IN,LN,0" FAT,SEL,RAW';221
'BEEF,RIB EYE STK,BNE-IN,LIP-ON,LN & FT,1/8" FAT,CHOC,CKD,GRL';313
'BEEF,RIB EYE STK,BNE-IN,LIP-ON,LN & FT,1/8" FAT,SEL,CKD,GRLD';304
'BEEF,RIB EYE STK,BN-IN,LIP-ON,LN & FT,1/8" FT,AL GDS,CKD,GRL';309
'BEEF,RIB EYE RST,BNE-IN,LIP-ON,LN & FAT,1/8" FT,CHC,CKD,RST';307
'BEEF,RIB EYE RST,BNE-IN,LIP-ON,LN & FAT,1/8" FAT,SEL,CKD,RST';290
'BEEF,RIB EYE RST,BNE-IN,LP-ON,LN & FT,1/8" FT,AL GRD,CKD,RST';300
'BEEF,RIB EYE STK/RST,BNE-IN,IP-ON,LN & FT,1/8" FT,AL GRDS,RW';255
'BEEF,RIB EYE STK/RST,BNE-IN,LIP-ON,LN & FAT,1/8" FAT,CHC,RAW';260
'BEEF,RIB EYE STK/RST,BONE-IN,LIP-ON,LN & FAT,1/8" FAT,SEL,RW';248
'BEEF,RIB EYE STEAK,BNLS,LIP-ON,LN & FAT,1/8" FAT,CHC,CKD,GRD';303
'BEEF,RIB EYE STK,BNLS,LIP-ON,LN & FAT,1/8" FAT,SEL,CKD,GILD';273
'BEEF,RIB EYE STK,BNLS,LIP-ON,LN & FT,1/8" FT,AL GRD,CKD,GRLD';291
'BEEF,RIB EYE RST,BNLS,LP-ON,LN & FT,1/8" FT,ALL GRD,CKD,RSTD';292
'BEEF,RIB EYE RST,BNLES,LIP-ON,LN & FAT,1/8" FAT,CHC,CKD,RSTD';303
'BEEF,RIB EYE RST,BNLES,LIP-ON,LN & FAT,1/8" FAT,SEL,CKD,RSTD';277
'BEEF,RIB EYE STK/RST,BNLS,LIP-ON,LN & FAT,1/8" FAT,AL GRD,RW';244
'BEEF,RIB EYE STEAK/ROST,BNLS,LIP-ON,LN & FAT,1/8" FAT,CHC,RW';253
'BEEF,RIB EYE STEAK/ROST,BNLS,LIP-ON,LN & FAT,1/8" FAT,SEL,RW';230
'BEEF,PLTE STK,BNLS,INSD SKRT,LN & FAT,0" FAT,ALL GRD,CKD,GRL';245
'BEEF,PLATE STK,BNLSS,INSDE SKRT,LN & FAT,0" FAT,CHC,CKD,GRLD';253
'BEEF,PLATE STK,BNLES,INSDE SKRT,LN & FAT,0" FAT,SEL,CKD,GRLD';233
'BEEF,PLATE STEK,BNLS,INSDE SKRT,LN & FAT,0" FAT,ALL GRDS,RW';187
'BEEF,PLATE STEAK,BNLESS,INSIDE SKIRT,LN & FAT,0" FAT,CHOC,RW';195
'BEEF,PLATE STEAK,BNLESS,INSIDE SKIRT,LN & FAT,0" FAT,SEL,RAW';174
'BEEF,GROUND,UNSPEC FAT CONTENT,CKD';234
'BEEF,PLTE STK,BNLS,OUTSD SKRT,LN & FAT,0" FT,AL GRD,CKD,GRLD';292
'BEEF,PLATE STK,BNLS,OUTSD SKRT,LN & FAT,0" FT,CHC,CKD,GRLD';300
'BEEF,PLATE STK,BNLS,OTSDE SKRT,LN & FAT,0" FAT,SEL,CKD,GRILD';281
'BEEF,PLATE STEK,BNLS,OUTSDE SKRT,LN & FAT,0" FAT,ALL GRDS,RW';232
'BEEF,PLATE STEAK,BNLS,OUTSIDE SKRT,LN & FAT,0" FAT,CHOIC,RAW';238
'BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN & FAT,0" FAT,SEL,RW';222
'BEEF,RIB EYE STK,BNLS,LIP OF,LN & FAT,0" FT,AL GRDS,CKD,GRLD';271
'BEEF,RIB EYE STEAK,BNLS,LIP OFF,LN & FAT,0" FAT,CHC,CKD,GRLD';285
'BEEF,RIB EYE STEK,BNLES,LIP OFF,LN & FAT,0" FAT,SEL,CKD,GRLD';248
'BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN & FAT,0" FAT,ALL GRD,RW';228
'BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN & FAT,0" FAT,CHOIC,RAW';241
'BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN & FAT,0" FAT,SEL,RAW';208
'BEEF,RIB,BACK RIBS,BONE-IN,LN & FAT,0" FAT,ALL GRDS,CKD,BRSD';360
'BEEF,RIB,BACK RIBS,BONE-IN,LN & FAT,0" FAT,CHOIC,CKD,BRSD';372
'BEEF,RIB,BACK RIBS,BONE-IN,LN & FAT,0" FAT,SEL,CKD,BRSD';341
'BEEF,RIB,BACK RIBS,BONE-IN,LN & FAT,0" FAT,ALL GRDS,RAW';324
'BEEF,RIB,BACK RIBS,BONE-IN,LN & FAT,0" FAT,CHOIC,RAW';336
'BEEF,RIB,BACK RIBS,BONE-IN,LN & FAT,0" FAT,SEL,RAW';305
'BEEF,LOIN,TOP SIRLIN PETITE RST,BNLS,LN,0" FAT,CHOC,CKD,RSTD';173
'BEEF,LOIN,TOP SIRLOIN PETITE RST/FILET,BNLS,LN,0" FAT,CHC,RW';132
'BEEF,LOIN,TOP SIRLN CAP STK,BNLS,LN,1/8" FAT,AL GRDS,CKD,GLD';181
'BEEF,LOIN,TOP SIRLON CAP STK,BNLS,LN,1/8" FAT,CHOIC,CKD,GRLD';189
'BEEF,LOIN,TOP SIRLOIN CAP STEK,BNLS,LN,1/8" FAT,SEL,CKD,GRLD';170
'BEEF,LOIN,TOP SIRLOIN CAP STEK,BNLS,LN,1/8" FAT,ALL GRDS,RAW';134
'BEEF,LOIN,TOP SIRLOIN CAP STEAK,BNLESS,LN,1/8" FAT,CHOIC,RAW';138
'BEEF,LOIN,TOP SIRLOIN CAP STEAK,BNLESS,LN,1/8" FAT,SEL,RAW';128
'BEEF,TOP LOIN FILET,BNLESS,LN,1/8" FAT,ALL GRDS,CKD,GRILLED';195
'BEEF,TOP LOIN FILET,BNLESS,LN,1/8" FAT,CHOIC,CKD,GRILLED';203
'BEEF,TOP LOIN FILET,BNLESS,LN,1/8" FAT,SEL,CKD,GRILLED';184
'BEEF,TOP LOIN PETITE RST,BNLSS,LN,1/8" FAT,ALL GRDS,CKD,RSTD';195
'BEEF,TOP LOIN PETITE RST,BNLESS,LN,1/8" FAT,CHOIC,CKD,RSTD';206
'BEEF,TOP LOIN PETITE RST,BNLESS,LN,1/8" FAT,SEL,CKD,RSTD';179
'BEEF,TOP LOIN PETITE RST/FILET,BNLS,LN,1/8" FAT,ALL GRDS,RAW';143
'BEEF,TOP LOIN PETITE ROAST/FILET,BNLESS,LN,1/8" FAT,CHOC,RAW';149
'BEEF,TOP LOIN PETITE ROAST/FILET,BNLESS,LN,1/8" FAT,SEL,RAW';135
'BEEF,LOIN,TOP SIRLOIN FILET,BNLS,LN,0" FAT,ALL GRDS,CKD,GRLD';171
'BEEF,LOIN,TOP SIRLOIN FILET,BNLESS,LN,0" FAT,CHOIC,CKD,GRILD';174
'BEEF,LOIN,TOP SIRLOIN FILET,BNLESS,LN,0" FAT,SEL,CKD,GRILLED';165
'BEEF,LOIN,TOP SIRLON PTIT RST,BLS,LN,0" FAT,AL GRDS,CKD,RSTD';170
'BEEF,LOIN,TOP SIRLOIN PETITE RST,BNLS,LN,0" FAT,SEL,CKD,RSTD';165
'BEEF,LOIN,TOP SRLN PETIT RST/FILT,BNLS,LN,0" FAT,AL GRDS,RAW';128
'BEEF,LOIN,TOP SIRLON PETITE RST/FILET,BNLS,LN,0" FAT,SEL,RAW';122
'BEEF,RIBEYE PETITE ROAST/FILET,BNLESS,LN,0" FAT,ALL GRDS,RAW';133
'BEEF,RIBEYE PETITE ROAST/FILET,BNLESS,LN,0" FAT,CHOIC,RAW';138
'BEEF,RIBEYE PETITE ROAST/FILET,BNLESS,LN,0" FAT,SEL,RAW';125
'BEEF,RIBEYE CAP STEAK,BNLESS,LN,0" FAT,ALL GRDS,CKD,GRILLED';246
'BEEF,RIBEYE CAP STEAK,BNLESS,LN,0" FAT,CHOIC,CKD,GRILLED';259
'BEEF,RIBEYE CAP STEAK,BNLESS,LN,0" FAT,SEL,CKD,GRILLED';226
'BEEF,RIBEYE CAP STEAK,BNLESS,LN,0" FAT,ALL GRDS,RAW';180
'BEEF,RIBEYE CAP STEAK,BNLESS,LN,0" FAT,CHOIC,RAW';187
'BEEF,RIBEYE CAP STEAK,BNLESS,LN,0" FAT,SEL,RAW';169
'BEEF,RIBEYE FILET,BNLESS,LN,0" FAT,ALL GRDS,CKD,GRILLED';199
